Company,Tax Name,Filed By
K2D Strategies,,
"XBTO TRADING, LLC",,
Andrea C Fahlenkamp,,
Thick As Thieves LLC,,
E A Shiman Inc,,
Hohman Rehab and Sports Therapy LLC,Federal Income Tax,PF
Hohman Rehab and Sports Therapy LLC,Social Security,PF
Hohman Rehab and Sports Therapy LLC,Employer Social Security,PF
Hohman Rehab and Sports Therapy LLC,Medicare,PF
Hohman Rehab and Sports Therapy LLC,Employer Medicare Tax,PF
Hohman Rehab and Sports Therapy LLC,Federal Unemployment Tax,PF
Hohman Rehab and Sports Therapy LLC,Florida State Unemployment Tax,MT
VICES LTD,"Denver OPT, for employees",MT
VICES LTD,"Denver OPT, for employers",MT
"Ghislaine Viñas Interior Design, LLC",,
Reliable Turnkey Services Inc,,
"FlyHomes, Inc.",WA Family and Medical Leave Insurance (Employee),PF
"FlyHomes, Inc.",WA Family and Medical Leave Insurance (Employer),PF
invisaWear Technologies LLC,,
"Seattle Rugby, LLC",,
StratiFi Technologies Inc.,,
Mythic Inc,,
SKUPOS INC,,
"Mapper.ai, Inc",California State Tax,PF
"Mapper.ai, Inc",California State Unemployment Tax,PF
"Mapper.ai, Inc",California Employment Training Tax,PF
"Mapper.ai, Inc",CA state disability insurance,PF
"Mapper.ai, Inc",New York State Unemployment Tax,PF
"Mapper.ai, Inc",New York Reemployment Fund,PF
"Mapper.ai, Inc",NY State Disability Insurance (SDI),MT
"Mapper.ai, Inc",New York State Withholdings Tax,PF
"Mapper.ai, Inc",New York City Tax,PF
"Mapper.ai, Inc",NY Family Leave Insurance,MT
"Clearly Amazing Outlook, LLC",WA Family and Medical Leave Insurance (Employee),PF
Power and Light Press LLC,,
Thrive International Missions,,
the fin exploration company,,
Engineered Marine Coatings,,
"Guilded, Inc.",,
"Walkboard Technologies, LLC",,
"Everlane, Inc.",California State Tax,PF
"Everlane, Inc.",California State Unemployment Tax,PF
"Everlane, Inc.",California Employment Training Tax,PF
"Everlane, Inc.",CA state disability insurance,PF
"Everlane, Inc.",New York State Unemployment Tax,PF
"Everlane, Inc.",New York Reemployment Fund,PF
"Everlane, Inc.",NY State Disability Insurance (SDI),MT
"Everlane, Inc.",NY Family Leave Insurance,MT
Ohana Utah,Federal Income Tax,PF
Ohana Utah,Social Security,PF
Ohana Utah,Employer Social Security,PF
Ohana Utah,Medicare,PF
Ohana Utah,Employer Medicare Tax,PF
Ohana Utah,Federal Unemployment Tax,PF
Ohana Utah,Utah State Unemployment Tax,MT
Ohana Utah,Utah State Tax,MT
Ohana Utah,Additional Medicare,PF
Bon Vino's Bistro & Bakery,WA Family and Medical Leave Insurance (Employee),PF
Verdigris Technologies,,
SECURE ASSET EXCHANGE INC,,
Elton Resources Inc.,WA Family and Medical Leave Insurance (Employee),PF
Mary Preheim LLC,Medicare,PF
Mary Preheim LLC,Employer Medicare Tax,PF
Mary Preheim LLC,Federal Unemployment Tax,PF
Mary Preheim LLC,Additional Medicare,PF
Mary Preheim LLC,Idaho State Unemployment Tax,MT
Mary Preheim LLC,Idaho Workforce Development,MT
"Build Asset Management, LLC",WA Family and Medical Leave Insurance (Employee),PF
Kong Inc.,,
Tonic,,
"Rights Action Lab, Inc.",California State Unemployment Tax,PF
"Rights Action Lab, Inc.",California Employment Training Tax,PF
"Rights Action Lab, Inc.",CA state disability insurance,PF
"Rights Action Lab, Inc.",Massachusetts State Unemployment Tax,MT
"Rights Action Lab, Inc.",Massachusetts Workforce Training Fund,MT
"Rights Action Lab, Inc.",Massachusetts State Tax,MT
"Pawsitive Pet Care, LLC",Federal Income Tax,PF
"Pawsitive Pet Care, LLC",Social Security,PF
"Pawsitive Pet Care, LLC",Employer Social Security,PF
"Pawsitive Pet Care, LLC",Medicare,PF
"Pawsitive Pet Care, LLC",Employer Medicare Tax,PF
"Pawsitive Pet Care, LLC",Federal Unemployment Tax,PF
"Pawsitive Pet Care, LLC",Tennessee State Unemployment Insurance Premiums,MT
"Pawsitive Pet Care, LLC",Additional Medicare,PF
Back to Health with Acupuncture,,
"ZenPayroll, Inc.",California State Tax,MT
"ZenPayroll, Inc.","Denver OPT, for employers",MT
LymphaTech,,
"George Awad, Inc",,
Consultadd Inc.,New Jersey State Tax,MT
Independent Contractor Tax Advisors LLC,,
Florida Mobile Rehab LLC dba Salus,,
AgileAxis Inc.,,
Danhua Capital Management LLC,,
"Personal Injury Law Office of Chelsie M Lamie, PA",Federal Income Tax,PF
"Personal Injury Law Office of Chelsie M Lamie, PA",Social Security,PF
"Personal Injury Law Office of Chelsie M Lamie, PA",Employer Social Security,PF
"Personal Injury Law Office of Chelsie M Lamie, PA",Medicare,PF
"Personal Injury Law Office of Chelsie M Lamie, PA",Employer Medicare Tax,PF
"Personal Injury Law Office of Chelsie M Lamie, PA",Federal Unemployment Tax,PF
"Personal Injury Law Office of Chelsie M Lamie, PA",Florida State Unemployment Tax,MT
Bennett School Placement Worldwide LLC,Florida State Unemployment Tax,MT
Bennett School Placement Worldwide LLC,New York State Unemployment Tax,PF
Bennett School Placement Worldwide LLC,New York Reemployment Fund,PF
Bennett School Placement Worldwide LLC,New York State Withholdings Tax,PF
Bennett School Placement Worldwide LLC,Additional Medicare,PF
Bennett School Placement Worldwide LLC,WA Family and Medical Leave Insurance (Employee),PF
"Mad Science Industries, Inc",,
"Production Capital Leasing, LLC",,
ValChannel LLC,,
Rubicon Construction LLC,,
"FactoryFix, Inc.",Wisconsin Unemployment Insurance Tax,MT
"FactoryFix, Inc.",Additional Medicare,PF
"FactoryFix, Inc.",Illinois State Unemployment Tax,PF
"FactoryFix, Inc.",Illinois State Tax,PF
"FactoryFix, Inc.",Indiana State Withholding Tax,MT
"FactoryFix, Inc.",Indiana State Unemployment Insurance Tax,MT
"FactoryFix, Inc.",Grant County Tax,MT
"FactoryFix, Inc.",Johnson County Tax,MT
Foundations Investment Advisors LLC,Arizona State Unemployment Tax,MT
Foundations Investment Advisors LLC,Arizona State Tax,MT
Foundations Investment Advisors LLC,Additional Medicare,PF
Foundations Investment Advisors LLC,Nebraska State Unemployment Tax,MT
Foundations Investment Advisors LLC,Nebraska State Tax,MT
"Telepathic, Inc.",,
Molly's Salads LLC,WA Family and Medical Leave Insurance (Employer),PF
Emerald Coast Real Estate Photography,,
Young Judaea Camp Tel Yehudah Inc.,,
Lexer USA Inc,California State Tax,PF
Lexer USA Inc,California State Unemployment Tax,PF
Lexer USA Inc,California Employment Training Tax,PF
Lexer USA Inc,CA state disability insurance,PF
Lexer USA Inc,New York State Unemployment Tax,PF
Lexer USA Inc,New York Reemployment Fund,PF
Lexer USA Inc,NY State Disability Insurance (SDI),MT
Lexer USA Inc,New York State Withholdings Tax,PF
Lexer USA Inc,New York City Tax,PF
Hebets & McCallin,,
"Changecause, Inc",,
Yamamoto Radiography Inc,,
Infant Massage USA,Washington State Unemployment Tax,PF
Infant Massage USA,Washington Employment Admin Fund,PF
Infant Massage USA,Washington Workers' Comp Insurance - Employee,PF
Infant Massage USA,Washington Workers' Comp Insurance - Employer,PF
Infant Massage USA,Additional Medicare,PF
Infant Massage USA,New Hampshire Unemployment Insurance Tax.,MT
Infant Massage USA,New Hampshire Administrative Contribution (AC) Tax.,MT
Infant Massage USA,Colorado State Withholding Tax,MT
Cream & Sugar LLC,,
AudioSensei Inc.,,
Bedrock MHC,,
"MyStudioDesigns, Inc.",,
Wax & Hive Co.,,
Jonathan Hale,,
New Hope Missionary Baptist Church,Indiana State Unemployment Insurance Tax,MT
New Hope Missionary Baptist Church,Additional Medicare,PF
Convoy Inc.,,
Words To Live By Inc,,
"Horizons Senior Resource Guide, LLC","Denver OPT, for employers",MT
"Horizons Senior Resource Guide, LLC","Denver OPT, for employees",MT
"Strategic Governance, LLC",Minnesota Unemployment Insurance Tax,MT
"Strategic Governance, LLC",Minnesota State Unemployment Insurance Surcharge,MT
"Strategic Governance, LLC",Additional Medicare,PF
BOXPLOT ANALYTICS LLC,Additional Medicare,PF
BOXPLOT ANALYTICS LLC,Radnor (Township) Radnor Township School District EIT,MT
BOXPLOT ANALYTICS LLC,Radnor (Township) Radnor Township School District LST,MT
BOXPLOT ANALYTICS LLC,Springfield (Township) Springfield Twp School District EIT,MT
BOXPLOT ANALYTICS LLC,Springfield (Township) Springfield Twp School District LST,MT
Looking Forward Consulting,Federal Income Tax,PF
Looking Forward Consulting,Social Security,PF
Looking Forward Consulting,Employer Social Security,PF
Looking Forward Consulting,Medicare,PF
Looking Forward Consulting,Employer Medicare Tax,PF
Looking Forward Consulting,Federal Unemployment Tax,PF
Looking Forward Consulting,Arizona State Unemployment Tax,MT
Looking Forward Consulting,Arizona State Tax,MT
Ramsey Engler Ltd.,,
Accelo Inc.,,
Premiere Construction,Washington State Unemployment Tax,PF
Premiere Construction,Washington Employment Admin Fund,PF
Premiere Construction,Oregon State Withholding Tax,MT
Premiere Construction,OR State Unemployment Insurance Tax,MT
Premiere Construction,Trimet Excise Tax,MT
Premiere Construction,Oregon Workers' Benefit Fund (Employer),MT
Premiere Construction,Oregon Workers' Benefit Fund (Employee),MT
Premiere Construction,Additional Medicare,PF
Premiere Construction,Oregon Employee Statewide Transit Tax,MT
Premiere Construction,WA Family and Medical Leave Insurance (Employee),PF
Premiere Construction,WA Family and Medical Leave Insurance (Employer),PF
Barley Bus Brewery Tours,,
Kuhn Enterprises LLC,Oregon Workers' Benefit Fund (Employer),MT
Kuhn Enterprises LLC,Oregon Workers' Benefit Fund (Employee),MT
Kuhn Enterprises LLC,Additional Medicare,PF
Kuhn Enterprises LLC,OR Special Payroll Tax Offset,MT
"Metro Tile Associates, Inc.",,
"Varpness Consulting, LLC",,
Good American,,
Seeloz Inc.,,
Holloway Home Group,,
"Air Labs, Inc.",,
Global Year Inc,Additional Medicare,PF
Global Year Inc,Georgia State Unemployment Tax,MT
"Adam Shay CPA, PLLC",,
317 Retail LLC,WA Family and Medical Leave Insurance (Employer),PF
Corona Hair and Skin Clinic LLC,WA Family and Medical Leave Insurance (Employee),PF
Suicide Squeeze Records,,
PLAID INC,,
"Blank Label Group, INC",Federal Income Tax,PF
"Blank Label Group, INC",Social Security,PF
"Blank Label Group, INC",Employer Social Security,PF
"Blank Label Group, INC",Medicare,PF
"Blank Label Group, INC",Employer Medicare Tax,PF
"Blank Label Group, INC",Federal Unemployment Tax,PF
"Blank Label Group, INC",Colorado State Unemployment Insurance Tax,MT
"Blank Label Group, INC",Colorado State Withholding Tax,MT
"Blank Label Group, INC",Additional Medicare,PF
"Flowhub, LLC",Federal Income Tax,PF
"Flowhub, LLC",Social Security,PF
"Flowhub, LLC",Employer Social Security,PF
"Flowhub, LLC",Medicare,PF
"Flowhub, LLC",Employer Medicare Tax,PF
"Flowhub, LLC",Federal Unemployment Tax,PF
"Flowhub, LLC",Colorado State Unemployment Insurance Tax,MT
"Flowhub, LLC",Colorado State Withholding Tax,MT
"Flowhub, LLC",Additional Medicare,PF
"USAtestprep, Inc.",,
Uprising Technology Inc.,,
PinPoint Real Estate,,
FERRARI PUBLIC AFFAIRS LLC,,
REAP NC LLC,,
Restored 316 LLC,,
RM APPS INC,,
Urban Chalet Inc.,,
VIATechnik LLC,Illinois State Unemployment Tax,PF
VIATechnik LLC,Illinois State Tax,PF
VIATechnik LLC,Massachusetts State Unemployment Tax,MT
VIATechnik LLC,Massachusetts Workforce Training Fund,MT
VIATechnik LLC,Massachusetts State Tax,MT
Summit Prep LLC,,
Echobind LLC,WA Family and Medical Leave Insurance (Employee),PF
AHSAN & ASSOCIATES INC,Federal Income Tax,PF
AHSAN & ASSOCIATES INC,Social Security,PF
AHSAN & ASSOCIATES INC,Employer Social Security,PF
AHSAN & ASSOCIATES INC,Medicare,PF
AHSAN & ASSOCIATES INC,Employer Medicare Tax,PF
AHSAN & ASSOCIATES INC,Federal Unemployment Tax,PF
AHSAN & ASSOCIATES INC,Nevada State Unemployment Tax,MT
AHSAN & ASSOCIATES INC,Nevada Career Enhancement Program,MT
AHSAN & ASSOCIATES INC,Additional Medicare,PF
"Joey Klein, LLC",,
AlphaBrook,Federal Income Tax,PF
AlphaBrook,Social Security,PF
AlphaBrook,Employer Social Security,PF
AlphaBrook,Medicare,PF
AlphaBrook,Employer Medicare Tax,PF
AlphaBrook,Federal Unemployment Tax,PF
AlphaBrook,Virginia Income Tax,MT
AlphaBrook,Virginia Unemployment Insurance Tax,MT
Blueprint Talent Group,,
"Buddy Platform, Inc.",,
Capital Accounts LLC,Federal Income Tax,PF
Capital Accounts LLC,Social Security,PF
Capital Accounts LLC,Employer Social Security,PF
Capital Accounts LLC,Medicare,PF
Capital Accounts LLC,Employer Medicare Tax,PF
Capital Accounts LLC,Federal Unemployment Tax,PF
Capital Accounts LLC,Pennsylvania Withholding Tax,MT
Capital Accounts LLC,Bensalem (Township) Bensalem Township School District EIT,MT
Flashstarts Inc.,,
Crossfit Kaneohe,Additional Medicare,PF
Crossfit Kaneohe,Hawaii Temporary Disability Insurance,MT
Crossfit Kaneohe,Hawaii Withholding Tax,MT
"Presley Public Relations and Marketing, LLC",,
"Salon Jade, Inc",WA Family and Medical Leave Insurance (Employee),PF
"Applied Training Systems, Inc.",Federal Income Tax,PF
"Applied Training Systems, Inc.",Social Security,PF
"Applied Training Systems, Inc.",Employer Social Security,PF
"Applied Training Systems, Inc.",Medicare,PF
"Applied Training Systems, Inc.",Employer Medicare Tax,PF
"Applied Training Systems, Inc.",Federal Unemployment Tax,PF
"Applied Training Systems, Inc.",Colorado State Unemployment Insurance Tax,MT
"Applied Training Systems, Inc.",Colorado State Withholding Tax,MT
"Applied Training Systems, Inc.",Additional Medicare,PF
Vektor Designs,Minnesota Unemployment Insurance Tax,MT
Vektor Designs,Minnesota State Unemployment Insurance Surcharge,MT
Def Method Inc,,
RedBeard Tech LLC,,
Global Data Consortium,,
Casco Bay Dental PC,Federal Income Tax,PF
Casco Bay Dental PC,Social Security,PF
Casco Bay Dental PC,Employer Social Security,PF
Casco Bay Dental PC,Medicare,PF
Casco Bay Dental PC,Employer Medicare Tax,PF
Casco Bay Dental PC,Federal Unemployment Tax,PF
Casco Bay Dental PC,Additional Medicare,PF
Casco Bay Dental PC,Maine State Unemployment Tax,MT
Casco Bay Dental PC,Maine CSSF,MT
Casco Bay Dental PC,Maine State Tax,MT
Workable Wealth,,
"Jolyn A. Su, DDS, PLLC",WA Family and Medical Leave Insurance (Employee),PF
"Achugg, Inc",,
Le Lux Beautique,,
Cleargoals Corporation,,
"Thanx, Inc",,
Ack Bee and Thistle LLC,,
"Envision Financial Systems, Inc",Federal Income Tax,PF
"Envision Financial Systems, Inc",California State Tax,PF
"Envision Financial Systems, Inc",California State Unemployment Tax,PF
"Envision Financial Systems, Inc",California Employment Training Tax,PF
"Envision Financial Systems, Inc",CA state disability insurance,PF
"Envision Financial Systems, Inc",Maryland State Withholding Tax,MT
"Envision Financial Systems, Inc",Kansas State Unemployment Tax,MT
South Florals,,
Citus Health Inc.,Additional Medicare,PF
Citus Health Inc.,Georgia State Unemployment Tax,MT
Citus Health Inc.,Georgia Administrative Assessment Tax,MT
Citus Health Inc.,Georgia State Tax,MT
Citus Health Inc.,Arkansas Withholding Tax,MT
Citus Health Inc.,Arkansas Unemployment Insurance Tax,MT
Kalabox Inc.,,
Lish,WA Family and Medical Leave Insurance (Employee),PF
Lish,WA Family and Medical Leave Insurance (Employer),PF
"Scottsdale Autism Services, LLC",,
Simbe Robotics,California State Tax,PF
Simbe Robotics,California State Unemployment Tax,PF
Simbe Robotics,California Employment Training Tax,PF
Simbe Robotics,CA state disability insurance,PF
Simbe Robotics,Missouri Withholding Tax,MT
Simbe Robotics,Missouri Unemployment Insurance Tax,MT
"CardTapp, Inc.",,
B 2B NOW Inc,,
Patricia Lissade,,
ClimaCell Inc.,,
Vika Kolo,WA Family and Medical Leave Insurance (Employee),PF
Function Inc,Federal Income Tax,PF
Function Inc,Social Security,PF
Function Inc,Employer Social Security,PF
Function Inc,Medicare,PF
Function Inc,Employer Medicare Tax,PF
Function Inc,Federal Unemployment Tax,PF
Function Inc,Pennsylvania Withholding Tax,MT
Function Inc,Cleveland (Township) Southern Columbia Area School District EIT,MT
DataSense Analytics Inc.,,
"smashgg, Inc.",WA Family and Medical Leave Insurance (Employee),PF
Showcase Workshop,Federal Income Tax,PF
Showcase Workshop,Social Security,PF
Showcase Workshop,Employer Social Security,PF
Showcase Workshop,Medicare,PF
Showcase Workshop,Employer Medicare Tax,PF
Showcase Workshop,Federal Unemployment Tax,PF
Showcase Workshop,North Carolina State Unemployment Tax,MT
Showcase Workshop,North Carolina State Tax,MT
Showcase Workshop,Additional Medicare,PF
Outfit Home Inc,,
Reynolds and Myers,Additional Medicare,PF
Reynolds and Myers,Idaho State Unemployment Tax,MT
Reynolds and Myers,Idaho Administrative Reserve,MT
Reynolds and Myers,Idaho Workforce Development,MT
"Zeco Systems, Inc.",,
Streamline Consulting,,
"Mount Elbert EdgeCore Services, LLC",WA Family and Medical Leave Insurance (Employee),PF
"Diocese of the West, OCA",,
Lisa S Kovitch,Federal Income Tax,PF
Lisa S Kovitch,Social Security,PF
Lisa S Kovitch,Employer Social Security,PF
Lisa S Kovitch,Medicare,PF
Lisa S Kovitch,Employer Medicare Tax,PF
Lisa S Kovitch,Federal Unemployment Tax,PF
Lisa S Kovitch,Georgia State Unemployment Tax,MT
Lisa S Kovitch,Georgia Administrative Assessment Tax,MT
Lisa S Kovitch,Georgia State Tax,MT
Sizung Inc.,,
"Composite Builders, LLC",Federal Income Tax,PF
"Composite Builders, LLC",Social Security,PF
"Composite Builders, LLC",Employer Social Security,PF
"Composite Builders, LLC",Medicare,PF
"Composite Builders, LLC",Employer Medicare Tax,PF
"Composite Builders, LLC",Federal Unemployment Tax,PF
"Composite Builders, LLC",Michigan State Tax,MT
"Composite Builders, LLC",Additional Medicare,PF
MetaSystems Ltd.,Federal Income Tax,PF
MetaSystems Ltd.,Social Security,PF
MetaSystems Ltd.,Employer Social Security,PF
MetaSystems Ltd.,Medicare,PF
MetaSystems Ltd.,Employer Medicare Tax,PF
MetaSystems Ltd.,Federal Unemployment Tax,PF
MetaSystems Ltd.,Michigan State Unemployment Tax,MT
MetaSystems Ltd.,Michigan State Tax,MT
MetaSystems Ltd.,Michigan Obligation Assessment Tax,MT
MetaSystems Ltd.,Additional Medicare,PF
"Harvey Partners, LLC",WA Family and Medical Leave Insurance (Employee),PF
Precision Essay LLC,Federal Income Tax,PF
Precision Essay LLC,Social Security,PF
Precision Essay LLC,Employer Social Security,PF
Precision Essay LLC,Medicare,PF
Precision Essay LLC,Employer Medicare Tax,PF
Precision Essay LLC,Federal Unemployment Tax,PF
Precision Essay LLC,Michigan State Tax,MT
Nourish Kitchen + Table,Federal Income Tax,PF
Nourish Kitchen + Table,Social Security,PF
Nourish Kitchen + Table,Employer Social Security,PF
Nourish Kitchen + Table,Medicare,PF
Nourish Kitchen + Table,Employer Medicare Tax,PF
Nourish Kitchen + Table,Federal Unemployment Tax,PF
Nourish Kitchen + Table,New York State Unemployment Tax,PF
Nourish Kitchen + Table,New York Reemployment Fund,PF
Nourish Kitchen + Table,NY State Disability Insurance (SDI),MT
Nourish Kitchen + Table,New York State Withholdings Tax,PF
Nourish Kitchen + Table,New York City Tax,PF
