company_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923501064,OH0000-001,03/15/19,02/28/19,Treasurer of State of Ohio,OH,false
7757616923505163,OH0000-001,02/15/19,01/31/19,Treasurer of State of Ohio,OH,false
7757616923499168,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923501064,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923501859,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923501859,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923487944,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923498737,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923508496,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923506329,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923498346,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923505163,DC0000-010,04/30/19,03/31/19,DCDOES,DC,false
7757616923501657,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923503230,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
1402689898446659,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
1401466898646770,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
1364449739318000,OK0000-001,07/22/19,06/30/19,Oklahoma Tax Commission,OK,false
1369946360961000,KS0000-010,07/31/19,06/30/19,Kansas Employment Security Fund,KS,false
1369946360961000,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1388709772733808,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
1386533349360219,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1386533349360219,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
1389832742650195,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1405467800273235,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1402689898446659,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1402689898446659,UT0000-010,07/31/19,06/30/19,Department of Workforce Services,UT,false
7757616923485620,PA1477-051,04/30/19,03/31/19,Lower Merion Township,PA,false
7757616923484559,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
1409079749239544,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
1411061497941073,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923481062,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923481062,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923481062,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1409079702838842,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
1409079702838842,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923482268,PA9920-EIT,07/31/19,06/30/19,York Adams Tax Bureau - EIT,PA,false
1364449739318000,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
1364449739318000,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
1377147950095580,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1388709772733808,MO0002-001,10/31/19,09/30/19,City of St. Louis,MO,false
1400196143951434,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
1405467800273235,TX0000-010,07/31/19,06/30/19,TWC,TX,false
1403640602045234,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
1405370341815481,DC0000-001,10/31/19,09/30/19,D.C. Treasurer,DC,false
7757616923479248,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
1409079702838842,OK0000-010,10/31/19,09/30/19,Oklahoma Employment Security Commission,OK,false
1409079702838842,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923493122,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923505163,AL0000-001,04/30/19,03/31/19,Alabama Department of Revenue,AL,false
7757616923501064,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923505163,NY0000-001,06/10/19,06/30/19,New York Withholding,NY,false
7757616923501595,HI0000-001,07/15/19,06/30/19,Hawaii State Tax Collector,HI,false
7757616923505163,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923501657,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923494621,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923492380,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923495744,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923493122,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923493262,DC0000-001,10/31/19,09/30/19,D.C. Treasurer,DC,false
7757616923493456,MO0000-010,10/31/19,09/30/19,MO Department of Labor and Industrial Relations,MO,false
7757616923496567,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923501657,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923501657,ME0000-001,10/31/19,09/30/19,Maine Revenue Services,ME,false
7757616923501859,MI0006-001,10/31/19,09/30/19,Grand Rapids,MI,false
7757616923501859,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923520321,OH0000-001,03/15/19,02/28/19,Treasurer of State of Ohio,OH,false
7757616923530212,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923530212,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923536909,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923544750,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923548885,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923521576,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923533061,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
7757616923528618,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923528618,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923647264,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923671549,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923676536,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923676618,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923682164,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923683091,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923682917,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923689253,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923696823,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923716623,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923725745,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923702046,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923717507,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923720344,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923722345,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923720328,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923727844,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923583246,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923583336,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923587329,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923586994,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923586994,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923586994,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923585179,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923586620,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923590378,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923584463,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923584463,,04/30/19,03/31/19,,,false
7757616923591600,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923606071,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923592725,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923595615,PA9901-EIT,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923631780,OH0000-001,04/15/19,03/31/19,Treasurer of State of Ohio,OH,false
7757616923625713,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923625713,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923625713,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
7757616923611348,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923607819,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923616264,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923628778,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923625713,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923625713,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923625713,LA0000-010,04/30/19,03/31/19,Louisiana Workforce Commission,LA,false
7757616923625713,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923631780,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923631438,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923633141,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923642197,TN0000-010,04/30/19,03/31/19,TN Dept of Labor & Workforce Development,TN,false
7757616923581430,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923581831,OK0000-010,04/30/19,03/31/19,Oklahoma Employment Security Commission,OK,false
7757616923585179,OH9999-001,06/17/19,05/31/19,Treasurer of State of Ohio,OH,false
7757616923590378,NY0000-001,06/19/19,06/30/19,New York Withholding,NY,false
7757616923583246,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
7757616923584426,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923596809,NM0000-001,04/30/19,03/31/19,New Mexico Taxation and Revenue Dept,NM,false
7757616923596809,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
7757616923593951,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923596809,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923603925,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923605625,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923591493,OH0000-001,10/31/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923591757,MD0000-010,07/31/19,06/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923595615,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923595615,PA9901-LST,07/31/19,06/30/19,HAB-LST,PA,false
7757616923595615,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923602985,NY0000-001,07/18/19,09/30/19,New York Withholding,NY,false
7757616923602793,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923606270,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923606305,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923581920,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923584176,KY0000-001,10/31/19,09/30/19,Kentucky Department of Revenue,KY,false
7757616923584292,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923586874,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923590234,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923602985,NY0000-001,08/20/19,09/30/19,New York Withholding,NY,false
7757616923601812,NE0000-010,10/31/19,09/30/19,Nebraska U.C. Fund,NE,false
7757616923594296,MT0000-010,10/31/19,09/30/19,Unemployment Insurance Division,MT,false
7757616923592172,UT0000-001,10/31/19,09/30/19,State Tax Commission,UT,false
7757616923599393,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923599019,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
7757616923603412,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923606489,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923603925,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923613691,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923621508,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
7757616923609429,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923616435,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923617152,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923620800,NH0000-010,07/31/19,06/30/19,State of NH - UC,NH,false
7757616923624086,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923625158,OK0000-001,04/22/19,03/31/19,Oklahoma Tax Commission,OK,false
7757616923625191,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923625191,OK0000-001,04/22/19,03/31/19,Oklahoma Tax Commission,OK,false
7757616923629717,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923638615,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923624191,MO0000-010,07/31/19,06/30/19,MO Department of Labor and Industrial Relations,MO,false
7757616923625794,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923631604,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923631780,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923625713,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923625191,PA9921-EIT,07/31/19,06/30/19,Municipal & School EIT Tax Officer,PA,false
7757616923630941,OK0000-010,07/31/19,06/30/19,Oklahoma Employment Security Commission,OK,false
7757616923628320,IN0000-010,07/31/19,06/30/19,Department of Workforce Development,IN,false
7757616923632006,KY0249-138,07/31/19,06/30/19,City of Madisonville KY,KY,false
7757616923636838,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923614567,NY0000-001,08/20/19,09/30/19,New York Withholding,NY,false
7757616923528618,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923515197,PA2736-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923514851,HI0000-001,04/15/19,03/31/19,Hawaii State Tax Collector,HI,false
7757616923514851,HI0000-010,04/30/19,03/31/19,Hawaii State Tax Collector,HI,false
7757616923528628,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
7757616923529230,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923526319,KS0000-010,04/30/19,03/31/19,Kansas Employment Security Fund,KS,false
7757616923533069,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923536124,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923540250,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923540941,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923540941,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923541308,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923534170,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923536124,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
7757616923539097,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923540207,PA9912-EIT,04/30/19,03/31/19,Allegheny Southwest Tax Collection,PA,false
7757616923546725,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923544750,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923555715,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923552881,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923555879,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923562578,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923555715,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923555715,DC0000-010,04/30/19,03/31/19,DCDOES,DC,false
7757616923555715,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923559989,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923570314,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923567195,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923572549,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923574654,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923575671,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923577192,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923528285,UT0000-001,04/30/19,03/31/19,State Tax Commission,UT,false
7757616923530212,OH0000-001,04/15/19,03/31/19,Treasurer of State of Ohio,OH,false
7757616923520321,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923526349,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923533330,SC0000-001,07/31/19,06/30/19,S.C. Department of Revenue,SC,false
7757616923530212,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923540250,WA0000-014,10/31/19,09/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923543904,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923536371,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923540250,IN0000-010,07/31/19,06/30/19,Department of Workforce Development,IN,false
7757616923534170,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923536124,PA2237-001,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923546725,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923516939,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923519015,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
