company_id,agent_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923549263,1410502713998933,MA0000-001,07/31/19,06/30/19,Commonwealth of Massachusetts,MA,false
7757616923554836,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923556050,7746259318771700,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
7757616923569755,1410502713915699,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
7757616923566708,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923568388,1410502713998933,MA0000-001,07/31/19,06/30/19,Commonwealth of Massachusetts,MA,false
1389832742650195,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
1377147950095580,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1386533349360219,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1387157432099204,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1393006760872110,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923484559,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923482899,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923482899,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1364449739318000,7746259318771371,OH0000-001,02/15/19,01/31/19,Treasurer of State of Ohio,OH,false
7757616923491333,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923487582,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923495744,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923501064,7746259318771370,OH9999-001,02/15/19,01/31/19,Treasurer of State of Ohio,OH,false
7757616923519015,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923526319,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923536399,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923550035,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923550035,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1386533349360219,1410502713915699,NY0000-001,02/06/19,03/31/19,New York Withholding,NY,false
1405698991970554,1410502713915699,NY0000-001,02/21/19,03/31/19,New York Withholding,NY,false
7757616923479693,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923483553,7746259318771340,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
1381203291765597,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1389038010553118,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1405698991970554,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1364449739318000,1410502713994187,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
1369946360961000,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1389641286278750,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1403640602045234,1410502714008508,NV0000-010,04/30/19,03/31/19,Nevada Employment Security Division,NV,false
1405709642051727,1410502714879918,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
1402689898446659,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
1405698991970554,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923479248,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
1409079692556069,1410502713903139,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
1411647598217746,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923481062,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1409079749239544,1410502713915699,NY0000-001,04/18/19,06/30/19,New York Withholding,NY,false
1411061497941073,1410502714032142,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
1409772688731197,7746259318771316,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923481062,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923479693,7746259318773128,VT0000-010,04/30/19,03/31/19,Vermont Department of Labor,VT,false
7757616923479816,1410502715308748,UT0000-010,04/30/19,03/31/19,Department of Workforce Services,UT,false
7757616923486176,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923485438,7746259318771316,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923501859,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923496895,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923496895,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923487582,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923489421,1410502715393686,SC0000-010,04/30/19,03/31/19,S.C. Dept. of Employment and Workforce,SC,false
7757616923494621,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923492717,1410502714879918,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923495744,7746259318771322,AL0000-010,04/30/19,03/31/19,Alabama Department of Labor,AL,false
7757616923498737,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923498737,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923501395,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923505724,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923508496,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923505163,1410502715389318,SC0000-001,04/30/19,03/31/19,S.C. Department of Revenue,SC,false
7757616923501657,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923501859,1410502714041399,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923501859,1410502715010258,MI0006-001,04/30/19,03/31/19,Grand Rapids,MI,false
1381203291765597,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
1386533349360219,1410502713915699,NY0000-001,05/20/19,06/30/19,New York Withholding,NY,false
1405698991970554,1410502713915699,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
1369946360961000,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1387157432099204,1410502715328600,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
1393006760872110,7746259318771312,OK0000-010,07/31/19,06/30/19,Oklahoma Employment Security Commission,OK,false
1381203291765597,7746259318773107,ME0000-010,07/31/19,06/30/19,Maine Department of Labor,ME,false
1381203291765597,7746259318773108,ME0000-001,07/31/19,06/30/19,Maine Revenue Services,ME,false
1405709642051727,7720508394487540,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
1403574545450416,7746259318771700,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
1402689898446659,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923479248,7746259318775679,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923479816,7746259318775679,WA0000-014,10/31/19,09/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923484559,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
1409079749239544,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1409872652666460,1410502714041399,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
1411061497941073,1410502714032142,CT0000-001,07/31/19,06/30/19,Commissioner of Revenue Services,CT,false
1409079702838842,7746259318773128,VT0000-010,07/31/19,06/30/19,Vermont Department of Labor,VT,false
7757616923482268,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
1364449739318000,7746259318771371,OH0000-001,10/15/19,09/30/19,Treasurer of State of Ohio,OH,false
1374778888419723,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
1387157432099204,7746259318771371,OH0000-001,10/15/19,09/30/19,Treasurer of State of Ohio,OH,false
1393188436277665,1410502713915699,NY0000-001,09/19/19,09/30/19,New York Withholding,NY,false
1386533349360219,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1387157432099204,1410502715298921,UT0000-001,10/31/19,09/30/19,State Tax Commission,UT,false
1387157432099204,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
1405698991970554,1410502713915699,NY0000-001,08/20/19,09/30/19,New York Withholding,NY,false
1400196143951434,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
1405467800273235,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1393188436277665,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
1374778888419723,1410502714022745,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
1402689898446659,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923480026,1410502714022745,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923483553,1410502715323239,VA0000-001,10/31/19,09/30/19,Virginia Department of Taxation,VA,false
7757616923479248,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923496895,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
1387157432099204,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1389641286278750,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
1403574545450416,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1403717925647021,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1405467800273235,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923484559,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923484197,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923486328,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923487582,1410502713903139,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923503049,1410502713898157,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923526319,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923526701,1410502713944477,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923549263,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923554836,1410502713915699,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923550035,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923553841,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923574145,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923571403,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923576142,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1364449739318000,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
1398723250745572,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
1398723250745572,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1401466898646770,1410502713903139,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
1406238567792164,7746259318771371,OH0000-001,04/30/19,03/31/19,Treasurer of State of Ohio,OH,false
1406238567792164,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1409079702838842,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923481171,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923481171,1410502713898157,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
1388709772733808,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
1401466898646770,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1402689898446659,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
1402689898446659,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
1405709642051727,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1405709642051727,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
1403640602045234,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1369946360961000,1410502714036859,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
1369946360961000,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1388709772733808,7746259318771307,MO0002-001,04/30/19,03/31/19,City of St. Louis,MO,false
1386533349360219,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1389832742650195,1410502715328600,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
1389832742650195,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
1403640602045234,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
1404942953891670,1410502713915699,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
1404942953891670,7746259318771738,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
1409079755797035,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1409079755797035,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923480234,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1409079692556069,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923479844,1410502714879918,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923480256,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923483583,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923485801,7746259318772097,PA9915-EIT,04/30/19,03/31/19,Lancaster Co. Tax Collection Bureau-EIT,PA,false
7757616923489502,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923486654,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923496895,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923493122,1410502713915699,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923508496,1410502714027689,CT0000-010,04/30/19,03/31/19,"Administrator, Unemployment Compensation",CT,false
7757616923506329,1410502714008508,NV0000-010,04/30/19,03/31/19,Nevada Employment Security Division,NV,false
1381203291765597,7746259318772883,KY0000-010,04/30/19,03/31/19,Division of Unemployment Insurance,KY,false
1374778888419723,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
1369946360961000,7746259318772883,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
1377147950095580,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1386533349360219,1410502713915699,NY0000-001,07/05/19,09/30/19,New York Withholding,NY,false
1387157432099204,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1389641286278750,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1389832742650195,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1400196143951434,7746259318773103,NM0000-001,07/31/19,06/30/19,New Mexico Taxation and Revenue Dept,NM,false
1403574545450416,1410502715328600,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
1403574545450416,1410502715298921,UT0000-001,07/31/19,06/30/19,State Tax Commission,UT,false
1404942953891670,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
1402689898446659,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1402689898446659,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923479248,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923480234,7746259318775679,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923482614,7746259318775679,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
1411647598217746,1410502715323239,VA0000-001,07/31/19,06/30/19,Virginia Department of Taxation,VA,false
1411061497941073,7746259318771703,PA2079-143,07/31/19,06/30/19,City of Pittsburgh-Expense,PA,false
